flowId,currentTime,minimumBandwidth,allocatedBandwidth
20,92.15234375,10485.76,14417.911
1,95.08898162841797,1048.576,0.0
2,95.08898162841797,2097.152,0.0
3,95.08898162841797,3145.728,0.0
4,95.08898162841797,4194.304,0.0
5,95.08898162841797,5242.88,0.0
6,95.08898162841797,6291.456,0.0
7,95.08898162841797,7340.032,0.0
8,95.08898162841797,8388.608,0.0
9,95.08898162841797,9437.184,0.0
10,95.08898162841797,10485.76,15728.627
11,95.08898162841797,1048.576,15728.627
12,95.08898162841797,2097.152,15728.627
13,95.08898162841797,3145.728,15728.627
14,95.08898162841797,4194.304,15728.627
15,95.08898162841797,5242.88,15728.627
17,95.08898162841797,7340.032,15728.627
16,95.08898162841797,6291.456,15728.627
19,95.08898162841797,9437.184,15728.627
18,95.08898162841797,8388.608,15728.627
20,95.08898162841797,10485.76,15728.627
1,97.10186004638672,1048.576,0.0
2,97.10186004638672,2097.152,0.0
3,97.10186004638672,3145.728,0.0
4,97.10186004638672,4194.304,0.0
5,97.10186004638672,5242.88,0.0
6,97.10186004638672,6291.456,0.0
7,97.10186004638672,7340.032,0.0
8,97.10186004638672,8388.608,0.0
9,97.10186004638672,9437.184,0.0
10,97.10186004638672,10485.76,0.0
11,97.10186004638672,1048.576,17301.49
12,97.10186004638672,2097.152,17301.49
13,97.10186004638672,3145.728,17301.49
14,97.10186004638672,4194.304,17301.49
15,97.10186004638672,5242.88,17301.49
17,97.10186004638672,7340.032,17301.49
16,97.10186004638672,6291.456,17301.49
19,97.10186004638672,9437.184,17301.49
18,97.10186004638672,8388.608,17301.49
20,97.10186004638672,10485.76,17301.49
1,111.0217056274414,1048.576,0.0
2,111.0217056274414,2097.152,0.0
3,111.0217056274414,3145.728,0.0
4,111.0217056274414,4194.304,0.0
5,111.0217056274414,5242.88,0.0
6,111.0217056274414,6291.456,0.0
7,111.0217056274414,7340.032,0.0
8,111.0217056274414,8388.608,0.0
9,111.0217056274414,9437.184,0.0
10,111.0217056274414,10485.76,0.0
11,111.0217056274414,1048.576,21626.867
12,111.0217056274414,2097.152,21626.867
13,111.0217056274414,3145.728,21626.867
14,111.0217056274414,4194.304,21626.867
15,111.0217056274414,5242.88,21626.867
17,111.0217056274414,7340.032,21626.867
16,111.0217056274414,6291.456,21626.867
19,111.0217056274414,9437.184,0.0
18,111.0217056274414,8388.608,21626.867
20,111.0217056274414,10485.76,0.0
1,118.99408721923828,1048.576,0.0
2,118.99408721923828,2097.152,0.0
3,118.99408721923828,3145.728,0.0
4,118.99408721923828,4194.304,0.0
5,118.99408721923828,5242.88,0.0
6,118.99408721923828,6291.456,0.0
7,118.99408721923828,7340.032,0.0
8,118.99408721923828,8388.608,0.0
9,118.99408721923828,9437.184,0.0
10,118.99408721923828,10485.76,0.0
11,118.99408721923828,1048.576,0.0
12,118.99408721923828,2097.152,0.0
13,118.99408721923828,3145.728,0.0
14,118.99408721923828,4194.304,0.0
15,118.99408721923828,5242.88,0.0
17,118.99408721923828,7340.032,0.0
16,118.99408721923828,6291.456,173015.0
19,118.99408721923828,9437.184,0.0
18,118.99408721923828,8388.608,0.0
20,118.99408721923828,10485.76,0.0
1,173.50604248046875,1048.576,0.0
2,173.50604248046875,2097.152,0.0
3,173.50604248046875,3145.728,0.0
4,173.50604248046875,4194.304,0.0
5,173.50604248046875,5242.88,0.0
6,173.50604248046875,6291.456,0.0
7,173.50604248046875,7340.032,0.0
8,173.50604248046875,8388.608,0.0
9,173.50604248046875,9437.184,0.0
10,173.50604248046875,10485.76,0.0
11,173.50604248046875,1048.576,24716.422
12,173.50604248046875,2097.152,24716.422
13,173.50604248046875,3145.728,24716.422
14,173.50604248046875,4194.304,24716.422
15,173.50604248046875,5242.88,24716.422
17,173.50604248046875,7340.032,24716.422
16,173.50604248046875,6291.456,24716.422
19,173.50604248046875,9437.184,0.0
18,173.50604248046875,8388.608,0.0
20,173.50604248046875,10485.76,0.0
1,178.03941345214844,1048.576,0.0
2,178.03941345214844,2097.152,0.0
3,178.03941345214844,3145.728,0.0
4,178.03941345214844,4194.304,0.0
5,178.03941345214844,5242.88,0.0
6,178.03941345214844,6291.456,0.0
7,178.03941345214844,7340.032,0.0
8,178.03941345214844,8388.608,0.0
9,178.03941345214844,9437.184,0.0
10,178.03941345214844,10485.76,0.0
11,178.03941345214844,1048.576,19223.879
12,178.03941345214844,2097.152,19223.879
13,178.03941345214844,3145.728,19223.879
14,178.03941345214844,4194.304,19223.879
15,178.03941345214844,5242.88,19223.879
17,178.03941345214844,7340.032,19223.879
16,178.03941345214844,6291.456,19223.879
19,178.03941345214844,9437.184,19223.879
18,178.03941345214844,8388.608,19223.879
20,178.03941345214844,10485.76,0.0
